## Site Characteristics
Country = 'China'
Station = 'Wangjiaba'
Description = 'CMFD daily forcing'
Source = 'CMFD'
Contact = 'HydroCraft'
Longitude = 115.6
Latitude = 32.43
Elevation = 30.0
AngstromA = 0.18
AngstromB = 0.55
HasSunshine = False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
19800305,5622.9,2.5,10.5,0.841,2.0,0.0146,0
19800306,6826.9,3.8,11.8,0.930,2.5,0.0023,0
19800307,4766.7,3.7,11.7,0.989,4.6,1.0330,0
19800308,4647.9,3.9,11.9,0.990,4.6,0.6068,0
19800309,5671.7,1.9,9.9,0.801,3.1,0.0017,0
19800310,5089.8,-1.5,6.5,0.630,6.7,0.1131,0
19800311,5128.7,-1.5,6.5,0.673,3.5,0.2601,0
19800312,5276.0,-2.7,5.3,0.581,3.4,0.2705,0
19800313,4969.7,-2.6,5.4,0.627,1.6,0.0908,0
19800314,6458.8,-0.3,7.7,0.683,1.4,0.0004,0
19800315,16232.8,2.6,10.6,0.785,2.0,0.0036,0
19800316,13741.9,4.7,12.7,0.970,1.8,0.0454,0
19800317,7868.0,6.9,14.9,1.136,2.2,0.0867,0
19800318,18464.5,5.1,13.1,0.911,5.0,0.0010,0
19800319,15939.5,7.5,15.5,1.155,2.5,0.1402,0
19800320,5301.1,3.0,11.0,0.865,6.0,1.0912,0
19800321,4148.1,-2.5,5.5,0.650,5.8,2.0834,0
19800322,12024.3,1.1,9.1,0.716,1.6,0.0006,0
19800323,5505.4,1.5,9.5,0.765,1.8,0.0004,0
19800324,17586.7,2.6,10.6,0.568,2.2,0.0000,0
19800325,21370.6,5.3,13.3,0.818,2.7,0.0005,0
19800326,21152.0,7.0,15.0,0.768,2.0,0.0000,0
19800327,21807.4,8.3,16.3,0.903,3.2,0.0000,0
19800328,5585.3,6.1,14.1,1.153,1.7,0.3198,0
19800329,13934.2,8.8,16.8,1.278,3.3,0.0005,0
19800330,5481.6,5.6,13.6,1.121,4.7,0.8910,0
19800331,11827.3,6.4,14.4,0.996,3.2,0.3746,0
19800401,22772.9,9.0,17.0,0.976,5.0,0.0000,0
19800402,23180.3,11.7,19.7,1.211,2.9,0.0003,0
19800403,12849.0,13.2,21.2,1.500,3.8,0.0797,0
19800404,6012.6,14.5,22.5,1.965,2.5,1.1015,0
19800405,3307.4,4.3,12.3,1.109,5.5,1.3044,0
19800406,23123.7,5.1,13.1,0.971,3.6,0.0150,0
19800407,22709.4,12.2,20.2,1.510,2.7,0.0003,0
19800408,10843.2,12.5,20.5,1.531,4.2,0.0023,0
19800409,22142.2,7.9,15.9,0.983,4.7,0.0000,0
19800410,24014.9,10.7,18.7,1.207,3.5,0.0832,0
19800411,6019.5,10.6,18.6,1.465,2.8,0.1429,0
19800412,5996.6,9.5,17.5,1.397,4.8,0.1711,0
19800413,6441.5,0.0,8.0,0.702,5.4,0.3028,0
19800414,23957.0,4.0,12.0,0.855,2.6,0.0001,0
19800415,22899.0,6.2,14.2,0.808,5.6,0.0000,0
19800416,24930.7,7.5,15.5,0.927,3.0,0.0002,0
19800417,23406.6,17.2,25.2,1.464,6.1,0.0005,0
19800418,24901.3,18.8,26.8,1.465,7.9,0.0000,0
19800419,15298.4,13.7,21.7,1.011,2.3,0.0004,0
19800420,21948.2,13.8,21.8,0.872,2.8,0.0006,0
19800421,6692.5,8.8,16.8,1.109,2.5,0.0042,0
19800422,21255.3,11.6,19.6,1.318,2.7,0.0000,0
19800423,14926.0,11.4,19.4,0.880,5.3,0.0988,0
19800424,6790.2,3.7,11.7,0.879,4.3,0.6527,0
19800425,15079.8,7.3,15.3,0.995,4.1,0.0000,0
19800426,6682.2,8.4,16.4,1.205,4.1,0.1033,0
19800427,18777.3,11.4,19.4,1.439,3.0,0.1280,0
19800428,22606.1,13.4,21.4,1.516,3.2,0.0010,0
19800429,23158.2,13.2,21.2,1.579,2.5,0.0000,0
19800430,25027.1,16.5,24.5,1.582,3.3,0.0000,0
19800501,23172.0,17.5,25.5,1.617,3.8,0.0048,0
19800502,13976.5,17.3,25.3,2.046,3.8,0.0020,0
19800503,24028.7,19.3,27.3,1.823,3.1,0.0012,0
19800504,13111.2,15.9,23.9,1.410,2.7,0.0001,0
19800505,25876.8,17.4,25.4,1.345,2.4,0.0000,0
19800506,8479.3,12.8,20.8,1.023,5.8,0.1280,0
19800507,14086.7,10.8,18.8,1.235,2.6,0.0023,0
19800508,25316.5,12.6,20.6,1.259,1.2,0.0000,0
19800509,26799.6,15.7,23.7,1.235,2.2,0.0000,0
19800510,26237.1,18.6,26.6,1.618,2.6,0.0270,0
19800511,6444.1,13.1,21.1,1.857,2.4,1.2213,0
19800512,26036.2,18.0,26.0,2.075,3.3,0.0241,0
19800513,25226.6,22.6,30.6,2.538,3.8,1.0603,0
19800514,6456.7,16.0,24.0,2.014,4.4,1.3287,0
19800515,26503.6,14.2,22.2,1.348,2.7,0.0000,0
19800516,12143.1,11.1,19.1,1.100,2.5,0.0000,0
19800517,27107.1,14.2,22.2,1.213,3.8,0.0000,0
19800518,7379.0,12.5,20.5,1.509,2.0,0.2689,0
19800519,10946.0,12.2,20.2,1.636,2.6,0.0339,0
19800520,23265.4,14.9,22.9,1.705,2.4,0.0000,0
19800521,26584.4,17.0,25.0,1.789,3.7,0.0000,0
19800522,14877.6,17.4,25.4,2.116,1.2,0.1244,0
19800523,21201.3,21.8,29.8,2.544,2.9,1.7692,0
19800524,6628.6,19.7,27.7,2.878,3.2,5.8577,0
19800525,11643.3,16.7,24.7,1.902,5.4,0.6905,0
19800526,27124.8,16.0,24.0,1.453,4.3,0.0000,0
19800527,27732.7,18.6,26.6,1.496,7.2,0.0000,0
19800528,25432.3,20.9,28.9,2.010,4.4,0.0000,0
19800529,27357.3,22.8,30.8,2.169,3.2,0.0000,0
19800530,27171.9,23.7,31.7,2.392,2.9,0.0000,0
19800531,14476.3,19.7,27.7,2.509,6.2,2.9118,0
19800601,12836.9,13.7,21.7,1.759,4.5,0.1635,0
19800602,27971.6,19.2,27.2,1.730,4.2,0.0000,0
19800603,27831.2,21.1,29.1,1.900,3.1,0.0001,0
19800604,27260.1,22.3,30.3,2.035,2.7,0.0000,0
19800605,26675.1,23.7,31.7,2.497,2.5,0.0059,0
19800606,14129.0,20.7,28.7,2.687,3.0,0.1707,0
19800607,23135.3,21.9,29.9,2.608,1.7,0.0208,0
19800608,23350.9,24.6,32.6,2.231,1.9,0.0000,0
19800609,7093.4,19.0,27.0,2.274,3.7,1.1079,0
19800610,10659.6,16.1,24.1,2.121,2.3,0.6908,0
19800611,10415.1,18.9,26.9,2.375,1.6,0.1869,0
19800612,19574.8,19.6,27.6,2.384,2.9,0.0260,0
19800613,21485.5,20.2,28.2,2.554,2.0,0.0093,0
19800614,25790.0,22.7,30.7,2.892,2.9,0.0002,0
19800615,25538.1,27.2,35.2,2.933,5.7,0.2125,0
19800616,13612.3,21.7,29.7,2.662,4.9,2.0809,0
19800617,14624.5,20.9,28.9,2.591,2.5,0.5424,0
19800618,7876.7,16.8,24.8,2.217,1.8,1.3971,0
19800619,6209.1,15.5,23.5,2.168,1.2,2.2996,0
19800620,12017.4,18.3,26.3,2.334,1.3,0.0026,0
19800621,17354.7,18.8,26.8,2.361,3.2,0.0000,0
19800622,20483.7,21.7,29.7,2.750,1.4,0.0043,0
19800623,5181.0,19.2,27.2,2.752,4.2,7.2014,0
19800624,6683.5,17.9,25.9,2.579,3.0,5.4526,0
19800625,15460.9,20.0,28.0,2.569,2.2,0.9772,0
19800626,18864.2,20.3,28.3,2.610,2.8,1.0487,0
19800627,25229.7,24.8,32.8,3.170,2.2,0.7248,0
19800628,26851.0,26.7,34.7,3.261,3.2,0.0019,0
19800629,25208.5,26.9,34.9,3.323,3.8,0.0019,0
19800630,23631.7,25.6,33.6,3.473,3.5,2.3440,0
19800701,6723.6,21.5,29.5,2.966,1.9,1.3502,0
19800702,7079.6,19.8,27.8,2.572,3.2,0.1397,0
19800703,6979.0,17.8,25.8,2.386,3.9,0.6456,0
19800704,8932.5,18.0,26.0,2.459,1.6,0.2022,0
19800705,9290.6,21.0,29.0,2.743,1.3,0.0006,0
19800706,26322.2,23.5,31.5,2.927,1.4,0.0001,0
19800707,13089.6,23.6,31.6,3.114,1.9,0.0051,0
19800708,6823.0,17.4,25.4,2.395,3.9,3.6458,0
19800709,6531.4,18.8,26.8,2.717,1.6,0.2911,0
19800710,8429.2,20.9,28.9,2.842,2.2,0.0752,0
19800711,6574.6,19.1,27.1,2.678,2.9,0.2233,0
19800712,6750.4,17.9,25.9,2.450,3.8,0.1864,0
19800713,7059.7,18.1,26.1,2.358,2.1,0.0153,0
19800714,26196.5,21.2,29.2,2.642,1.7,0.0005,0
19800715,26180.5,23.8,31.8,2.941,1.9,0.0670,0
19800716,14538.9,23.3,31.3,3.102,2.1,0.0516,0
19800717,6162.1,18.6,26.6,2.667,2.6,4.9788,0
19800718,21274.3,21.8,29.8,2.869,2.1,0.0377,0
19800719,5714.9,20.2,28.2,2.848,1.8,1.4029,0
19800720,3653.4,20.0,28.0,2.807,2.4,2.8870,0
19800721,21370.6,23.3,31.3,3.065,3.0,0.0768,0
19800722,26353.3,25.2,33.2,3.300,3.0,0.0450,0
19800723,25708.8,26.7,34.7,3.536,4.7,0.0000,0
19800724,26625.9,26.4,34.4,3.184,6.0,0.0000,0
19800725,25814.6,25.6,33.6,3.236,3.9,0.3030,0
19800726,24863.8,26.8,34.8,3.524,3.0,0.0119,0
19800727,23960.0,27.5,35.5,3.653,2.2,0.0099,0
19800728,19319.0,23.3,31.3,3.249,2.5,3.8993,0
19800729,13412.7,22.4,30.4,3.035,3.0,0.0778,0
19800730,5379.3,20.0,28.0,2.874,2.5,2.9032,0
19800731,7237.7,20.9,28.9,2.962,2.7,0.2655,0
19800801,6251.0,20.7,28.7,3.023,2.6,1.0324,0
19800802,5137.4,20.4,28.4,2.907,4.5,1.3702,0
19800803,18382.1,20.7,28.7,2.710,3.5,0.0680,0
19800804,12610.9,19.9,27.9,2.454,2.4,0.0194,0
19800805,19422.7,19.8,27.8,2.477,2.3,0.0463,0
19800806,24352.3,20.6,28.6,2.520,1.4,0.0150,0
19800807,22710.2,21.9,29.9,2.701,1.2,0.0053,0
19800808,19138.9,21.3,29.3,2.782,1.4,0.3396,0
19800809,22477.8,23.1,31.1,2.899,0.8,0.0126,0
19800810,10856.2,22.6,30.6,2.942,1.1,0.1094,0
19800811,9431.0,20.6,28.6,2.782,1.3,4.7754,0
19800812,6237.7,20.7,28.7,2.809,1.5,0.0685,0
19800813,23773.4,23.1,31.1,2.845,1.4,0.2095,0
19800814,14971.8,22.3,30.3,2.828,2.3,0.0637,0
19800815,24656.0,22.5,30.5,2.695,2.8,0.0395,0
19800816,15183.1,21.7,29.7,2.694,1.6,0.0539,0
19800817,16390.5,20.7,28.7,2.755,1.7,0.1494,0
19800818,6029.4,19.7,27.7,2.745,2.2,0.8123,0
19800819,7228.2,19.1,27.1,2.667,1.9,0.0456,0
19800820,7505.1,20.6,28.6,2.820,1.7,0.2418,0
19800821,7793.3,19.9,27.9,2.723,1.6,0.1468,0
19800822,20338.6,21.4,29.4,2.873,2.6,0.0300,0
19800823,5782.3,20.8,28.8,3.036,4.2,1.8673,0
19800824,5845.4,19.6,27.6,2.755,4.0,3.6144,0
19800825,20412.0,19.5,27.5,2.492,2.5,0.0141,0
19800826,22744.8,21.2,29.2,2.616,1.7,0.0000,0
19800827,19974.4,21.9,29.9,2.730,3.8,0.0003,0
19800828,15739.9,20.9,28.9,2.683,3.3,0.0023,0
19800829,20741.2,21.8,29.8,2.639,3.4,0.0068,0
19800830,21320.1,23.1,31.1,2.803,0.8,0.0033,0
19800831,18856.4,23.1,31.1,2.756,1.7,0.0937,0
19800901,21674.3,23.8,31.8,2.787,4.3,0.0007,0
19800902,21838.5,23.9,31.9,2.903,2.0,0.0002,0
19800903,20697.6,24.6,32.6,2.990,2.3,0.0335,0
19800904,9869.5,20.1,28.1,2.521,4.0,0.4781,0
19800905,4905.4,12.6,20.6,1.827,2.1,2.4408,0
19800906,6715.5,14.9,22.9,1.987,0.7,1.1154,0
19800907,7608.8,17.3,25.3,2.262,1.3,0.1211,0
19800908,5228.5,14.6,22.6,2.039,3.0,1.1806,0
19800909,7984.2,13.7,21.7,1.763,2.3,0.0009,0
19800910,21076.8,16.7,24.7,1.929,2.2,0.0000,0
19800911,21225.5,19.2,27.2,2.212,3.1,0.0003,0
19800912,20556.3,20.6,28.6,2.351,2.8,0.0000,0
19800913,20728.2,21.3,29.3,2.397,2.5,0.0000,0
19800914,20483.7,21.7,29.7,2.533,1.8,0.0000,0
19800915,19162.2,18.5,26.5,2.054,4.6,0.0292,0
19800916,12228.6,17.4,25.4,1.757,1.7,0.0012,0
19800917,18470.2,17.4,25.4,1.841,1.5,0.0000,0
19800918,18054.6,17.9,25.9,1.825,2.4,0.0000,0
19800919,17591.0,17.6,25.6,1.773,3.0,0.0000,0
19800920,16810.9,16.4,24.4,1.834,3.9,0.0159,0
19800921,10143.0,16.1,24.1,1.995,2.2,0.1493,0
19800922,4911.8,14.3,22.3,1.901,1.4,0.1908,0
19800923,5092.8,14.5,22.5,1.922,1.6,0.0043,0
19800924,12067.1,15.2,23.2,1.897,1.2,0.0034,0
19800925,19681.5,17.3,25.3,1.633,3.1,0.0005,0
19800926,18309.5,16.7,24.7,1.835,3.0,0.0020,0
19800927,12066.6,15.4,23.4,1.759,3.2,0.0000,0
19800928,18383.3,15.2,23.2,1.588,3.2,0.0000,0
19800929,17745.7,15.9,23.9,1.676,2.2,0.0000,0
19800930,16724.9,16.9,24.9,1.811,3.4,0.0020,0
19801001,18873.6,17.1,25.1,1.447,4.9,0.0000,0
19801002,16475.2,16.0,24.0,1.485,4.4,0.0000,0
19801003,11565.5,16.3,24.3,1.783,3.2,0.0976,0
19801004,4516.6,14.5,22.5,2.004,1.5,1.4024,0
19801005,4119.6,14.1,22.1,2.000,1.9,0.7521,0
19801006,16356.0,16.0,24.0,1.977,3.3,0.0037,0
19801007,17568.1,18.3,26.3,2.125,3.6,0.0000,0
19801008,9050.8,15.3,23.3,1.981,5.5,0.0960,0
19801009,4288.9,13.9,21.9,1.955,5.2,4.8741,0
19801010,4762.4,12.0,20.0,1.657,2.9,0.4574,0
19801011,4092.8,13.2,21.2,1.890,3.3,0.1108,0
19801012,4181.3,13.3,21.3,1.834,3.3,0.0199,0
19801013,13385.9,13.4,21.4,1.769,1.5,0.0019,0
19801014,15891.1,13.7,21.7,1.609,3.6,0.0000,0
19801015,10626.3,14.6,22.6,1.891,1.6,1.1212,0
19801016,7339.7,13.4,21.4,1.817,0.6,0.0020,0
19801017,12235.5,14.7,22.7,1.906,1.5,0.0001,0
19801018,14560.6,15.3,23.3,1.808,1.7,0.0009,0
19801019,15995.2,15.6,23.6,1.711,3.0,0.0000,0
19801020,14596.0,14.0,22.0,1.857,3.1,0.0605,0
19801021,3942.0,10.4,18.4,1.450,4.8,0.0725,0
19801022,3894.5,9.6,17.6,1.460,1.9,0.0244,0
19801023,5775.0,11.7,19.7,1.604,1.6,0.0144,0
19801024,12938.8,11.1,19.1,1.189,5.2,0.0053,0
19801025,16613.0,6.7,14.7,0.743,4.1,0.0000,0
19801026,15818.1,9.3,17.3,0.935,2.9,0.0000,0
19801027,15410.7,10.7,18.7,0.984,2.4,0.0000,0
19801028,14716.1,11.7,19.7,1.143,2.2,0.0000,0
19801029,14050.4,11.6,19.6,1.192,3.0,0.0012,0
19801030,4447.4,8.9,16.9,1.285,3.3,0.0032,0
19801031,13382.9,9.8,17.8,1.216,3.2,0.0178,0
19801101,13239.9,8.1,16.1,1.009,4.4,0.0000,0
19801102,14417.6,8.0,16.0,0.919,2.6,0.0000,0
19801103,9476.8,10.0,18.0,1.037,2.5,0.0006,0
19801104,10718.8,11.2,19.2,1.161,3.6,0.0002,0
19801105,14269.0,12.3,20.3,1.175,2.3,0.0000,0
19801106,13672.4,12.2,20.2,1.285,1.9,0.0000,0
19801107,13695.7,9.6,17.6,0.750,4.2,0.0000,0
19801108,8463.3,6.0,14.0,0.622,2.0,0.0017,0
19801109,13716.4,8.7,16.7,0.893,3.8,0.0000,0
19801110,13576.0,10.9,18.9,1.044,3.7,0.0000,0
19801111,13473.2,13.0,21.0,1.088,4.0,0.0011,0
19801112,13155.3,6.9,14.9,0.728,5.3,0.0000,0
19801113,13835.7,5.2,13.2,0.567,4.5,0.0000,0
19801114,12702.1,8.9,16.9,0.813,2.6,0.0001,0
19801115,3410.6,6.2,14.2,0.928,1.4,0.0003,0
19801116,12401.4,8.9,16.9,1.006,1.6,0.0000,0
19801117,12477.9,10.5,18.5,1.195,3.0,0.0000,0
19801118,10942.6,8.7,16.7,1.287,3.2,0.0000,0
19801119,6139.6,8.9,16.9,1.337,3.1,0.1563,0
19801120,8825.8,10.1,18.1,1.393,2.6,0.0316,0
19801121,2996.8,9.8,17.8,1.435,2.1,0.0274,0
19801122,7157.8,9.5,17.5,1.319,1.8,0.0068,0
19801123,9611.6,9.8,17.8,1.264,2.3,0.2533,0
19801124,9599.9,4.4,12.4,0.912,1.9,0.0044,0
19801125,11651.0,5.9,13.9,0.877,3.8,0.0351,0
19801126,3055.1,6.1,14.1,1.030,1.1,0.0082,0
19801127,3049.5,4.9,12.9,1.041,2.2,0.1619,0
19801128,10589.2,5.8,13.8,1.002,2.1,0.0000,0
19801129,8412.3,7.7,15.7,1.162,3.4,0.0389,0
19801130,11172.8,8.0,16.0,0.965,1.7,0.0004,0
19801201,7185.5,7.8,15.8,0.891,5.3,0.1230,0
19801202,11318.4,3.3,11.3,0.630,2.6,0.0000,0
19801203,11278.7,1.6,9.6,0.547,3.3,0.0000,0
19801204,11258.4,2.4,10.4,0.533,2.3,0.0000,0
19801205,10421.6,4.3,12.3,0.691,1.5,0.0000,0
19801206,10883.4,4.9,12.9,0.759,1.4,0.0000,0
19801207,10835.9,4.8,12.8,0.800,1.7,0.0000,0
19801208,10739.1,2.5,10.5,0.659,3.3,0.0000,0
19801209,11386.7,3.3,11.3,0.573,4.8,0.0000,0
19801210,11086.0,6.9,14.9,0.790,5.4,0.0000,0
19801211,10501.1,1.6,9.6,0.399,6.0,0.0000,0
19801212,11409.6,-0.9,7.1,0.371,3.3,0.0000,0
19801213,10914.5,-3.6,4.4,0.413,2.9,0.0000,0
19801214,10876.5,-1.1,6.9,0.474,2.4,0.0000,0
19801215,2929.8,-1.5,6.5,0.566,3.1,0.0096,0
19801216,10416.4,-0.5,7.5,0.651,2.6,0.0000,0
19801217,10219.8,1.0,9.0,0.730,1.9,0.0000,0
19801218,9057.7,-1.4,6.6,0.559,3.2,0.0000,0
19801219,10946.9,-2.4,5.6,0.467,1.4,0.0000,0
19801220,10292.4,-0.4,7.6,0.451,2.3,0.0000,0
19801221,11101.1,2.6,10.6,0.544,3.1,0.0000,0
19801222,10505.4,-0.6,7.4,0.295,6.4,0.0000,0
19801223,11457.5,-3.6,4.4,0.263,2.2,0.0000,0
19801224,6497.7,-1.0,7.0,0.378,2.9,0.0178,0
19801225,10107.5,-2.5,5.5,0.319,2.6,0.0001,0
19801226,11424.2,-5.6,2.4,0.252,1.5,0.0000,0
19801227,11438.9,-5.9,2.1,0.221,3.2,0.0000,0
19801228,11363.3,-4.3,3.7,0.281,2.3,0.0000,0
19801229,11235.9,-4.7,3.3,0.282,1.4,0.0000,0
19801230,9414.6,-1.1,6.9,0.452,3.0,0.0000,0
19801231,11048.0,1.9,9.9,0.437,4.9,0.0000,0
19810101,11070.0,-5.3,2.7,0.250,3.0,0.0000,0
19810102,11624.7,-6.2,1.8,0.225,2.3,0.0000,0
19810103,11243.7,-4.3,3.7,0.249,4.8,0.0000,0
19810104,8434.4,-2.0,6.0,0.346,4.7,0.0027,0
19810105,2996.8,-3.3,4.7,0.582,4.3,0.1172,0
19810106,3111.3,-3.6,4.4,0.492,2.3,0.0199,0
19810107,4783.1,-1.9,6.1,0.472,2.3,0.0005,0
19810108,10962.4,-0.2,7.8,0.606,1.8,0.0171,0
19810109,2879.3,-1.3,6.7,0.661,2.2,0.0437,0
19810110,11560.3,-2.5,5.5,0.326,4.4,0.0000,0
19810111,12219.6,0.1,8.1,0.368,5.1,0.0000,0
19810112,12061.9,1.2,9.2,0.450,4.3,0.0000,0
19810113,11460.5,2.7,10.7,0.550,2.8,0.0000,0
19810114,11629.4,3.3,11.3,0.660,5.5,0.0000,0
19810115,11848.0,-5.0,3.0,0.321,3.8,0.0000,0
19810116,12500.4,-5.4,2.6,0.284,2.2,0.0000,0
19810117,11623.0,-1.1,6.9,0.403,2.9,0.0000,0
19810118,8880.2,0.8,8.8,0.463,2.7,0.0009,0
19810119,7563.5,-1.0,7.0,0.525,3.8,0.0000,0
19810120,3087.5,-4.5,3.5,0.554,4.6,0.6201,0
19810121,2091.3,-4.5,3.5,0.533,4.0,0.0045,0
19810122,2225.7,-2.6,5.4,0.588,5.1,0.4351,0
19810123,2821.4,-4.2,3.8,0.585,4.4,0.8309,0
19810124,4293.2,-5.6,2.4,0.439,4.1,0.0053,0
19810125,3675.0,-6.8,1.2,0.384,4.5,0.0294,0
19810126,2850.3,-8.4,-0.4,0.260,2.8,0.0009,0
19810127,3733.8,-7.8,0.2,0.325,2.1,0.0001,0
19810128,12877.5,-4.3,3.7,0.421,1.4,0.0000,0
19810129,4434.5,-3.6,4.4,0.489,2.2,0.0011,0
19810130,4005.1,-4.0,4.0,0.497,1.7,0.0060,0
19810131,6843.3,-2.9,5.1,0.530,2.5,0.0002,0
19810201,12693.0,-0.9,7.1,0.584,2.2,0.0000,0
19810202,5791.4,-1.4,6.6,0.635,1.7,0.0001,0
19810203,12340.5,-2.6,5.4,0.501,3.3,0.0000,0
19810204,14027.0,-1.4,6.6,0.493,4.9,0.0000,0
19810205,6639.0,-1.9,6.1,0.592,1.9,0.0000,0
19810206,13877.1,-0.8,7.2,0.554,0.6,0.0000,0
19810207,14211.9,3.2,11.2,0.587,3.2,0.0000,0
19810208,14270.7,4.5,12.5,0.491,5.1,0.0000,0
19810209,13588.6,0.7,8.7,0.418,2.3,0.0000,0
19810210,15263.9,2.7,10.7,0.422,4.2,0.0000,0
19810211,9522.1,5.0,13.0,0.617,3.3,0.0315,0
19810212,3804.6,5.0,13.0,1.024,2.3,0.8659,0
19810213,13071.0,6.6,14.6,1.062,2.7,0.0003,0
19810214,12254.1,6.9,14.9,1.169,3.9,0.3105,0
19810215,3733.8,2.7,10.7,0.937,6.8,3.0809,0
19810216,3765.3,-4.0,4.0,0.581,4.7,0.2907,0
19810217,6606.6,-1.4,6.6,0.587,2.6,0.0291,0
19810218,7399.7,0.6,8.6,0.719,3.4,0.5425,0
19810219,3825.8,-0.3,7.7,0.753,3.5,0.0502,0
19810220,11327.5,0.1,8.1,0.676,3.4,0.0136,0
19810221,12725.4,2.6,10.6,0.820,3.1,0.0013,0
19810222,9688.5,4.8,12.8,0.986,2.9,0.2240,0
19810223,4060.8,-0.6,7.4,0.722,4.9,0.1453,0
19810224,7762.6,-1.7,6.3,0.469,2.8,0.0051,0
19810225,14288.8,-3.2,4.8,0.404,3.3,0.0000,0
19810226,12527.6,-3.9,4.1,0.375,4.4,0.0000,0
19810227,10450.5,-4.5,3.5,0.396,5.0,0.0000,0
19810228,10650.5,-1.2,6.8,0.517,2.3,0.0002,0
19810301,4461.3,-1.8,6.2,0.698,3.0,0.2200,0
19810302,4580.9,-0.2,7.8,0.729,2.5,0.0100,0
19810303,7475.3,1.4,9.4,0.739,2.8,0.0016,0
19810304,18525.0,5.2,13.2,0.628,3.3,0.0000,0
19810305,16226.8,7.2,15.2,0.753,3.6,0.0080,0
19810306,19703.1,5.6,13.6,0.508,4.6,0.0000,0
19810307,19316.9,9.1,17.1,0.713,6.6,0.0003,0
19810308,17542.2,2.4,10.4,0.581,3.4,0.0004,0
19810309,18095.6,4.6,12.6,0.588,3.3,0.0000,0
19810310,11101.1,5.5,13.5,0.670,5.7,0.0006,0
19810311,8998.6,6.6,14.6,0.955,1.8,0.2109,0
19810312,5928.8,7.2,15.2,1.175,0.6,0.0768,0
19810313,17317.2,10.8,18.8,1.311,2.6,0.0019,0
19810314,18477.9,9.0,17.0,0.657,4.1,0.0000,0
19810315,19846.5,8.4,16.4,0.615,4.2,0.0000,0
19810316,20647.0,9.9,17.9,0.862,3.0,0.0000,0
19810317,18747.5,11.4,19.4,0.965,3.5,0.0000,0
19810318,15971.9,8.6,16.6,1.128,3.2,0.0004,0
19810319,14234.8,10.2,18.2,1.366,5.1,0.0003,0
19810320,19002.4,9.6,17.6,1.146,4.1,0.0006,0
19810321,20783.1,12.4,20.4,0.993,3.5,0.0009,0
19810322,18291.7,13.9,21.9,1.402,3.8,0.0015,0
19810323,5379.3,9.4,17.4,1.394,5.9,0.2098,0
19810324,9224.1,6.9,14.9,1.114,5.2,0.0000,0
19810325,19022.3,7.7,15.7,0.678,4.9,0.0000,0
19810326,22035.0,9.2,17.2,0.727,3.8,0.0000,0
19810327,5668.7,7.5,15.5,1.252,2.3,0.8043,0
19810328,6506.8,8.6,16.6,1.374,2.6,0.5049,0
19810329,5581.0,5.9,13.9,1.106,4.7,0.1451,0
19810330,5563.7,5.0,13.0,1.101,2.6,0.0006,0
19810331,5370.6,7.4,15.4,1.302,3.0,0.5740,0
19810401,4635.4,6.7,14.7,1.215,4.3,0.8498,0
19810402,11781.1,5.4,13.4,0.948,3.7,0.3557,0
19810403,5598.7,3.7,11.7,0.981,2.1,0.3430,0
19810404,11397.4,5.4,13.4,1.005,1.4,0.0017,0
19810405,18131.9,8.6,16.6,1.208,2.4,0.0000,0
19810406,20809.9,10.8,18.8,1.231,4.5,0.0000,0
19810407,6578.5,8.4,16.4,1.129,5.6,0.2711,0
19810408,5876.9,7.9,15.9,1.292,2.5,0.0160,0
19810409,15557.6,9.9,17.9,1.359,3.2,0.0082,0
19810410,15339.0,12.1,20.1,1.470,2.5,0.0113,0
19810411,16853.6,13.4,21.4,1.619,1.6,0.0056,0
19810412,13211.0,12.6,20.6,1.539,2.9,0.0066,0
19810413,22181.5,11.3,19.3,1.205,6.6,0.0001,0
19810414,14863.4,13.2,21.2,1.626,2.1,0.2224,0
19810415,19434.8,13.6,21.6,1.654,2.4,0.2993,0
19810416,19465.0,16.2,24.2,1.838,2.8,0.1277,0
19810417,6269.2,8.3,16.3,1.333,6.2,4.3672,0
19810418,14740.7,9.6,17.6,1.380,3.0,0.7773,0
19810419,18097.3,11.4,19.4,1.250,2.7,0.0000,0
19810420,13209.7,11.4,19.4,1.199,1.3,0.0000,0
19810421,23897.4,14.1,22.1,1.415,2.8,0.0376,0
19810422,24699.2,17.0,25.0,1.628,3.3,0.0109,0
19810423,24820.6,17.5,25.5,1.740,4.1,0.0214,0
19810424,7915.1,9.2,17.2,1.022,3.0,0.0025,0
19810425,24737.6,13.4,21.4,1.056,2.4,0.0000,0
19810426,24700.5,14.8,22.8,1.308,3.5,0.0000,0
19810427,25433.1,16.3,24.3,1.641,2.5,0.0000,0
19810428,23912.5,16.9,24.9,1.776,3.1,0.0008,0
19810429,25723.9,14.8,22.8,1.203,2.0,0.0000,0
19810430,24813.6,17.9,25.9,1.575,2.7,0.0564,0
19810501,20234.5,20.2,28.2,2.094,4.5,0.0544,0
19810502,6880.9,11.5,19.5,0.815,4.3,0.0008,0
19810503,25943.8,12.7,20.7,0.773,4.5,0.0000,0
19810504,25877.2,15.1,23.1,0.998,5.0,0.0000,0
19810505,26425.0,16.9,24.9,1.151,6.3,0.0000,0
19810506,26219.8,20.2,28.2,1.376,6.2,0.0000,0
19810507,26479.0,22.8,30.8,1.765,5.2,0.0000,0
